name,price,href,chipset,memory,core_clock,boost_clock,color,length
Gigabyte GV-N630-1GI,,https://pcpartpicker.com/product/CwW9TW/gigabyte-video-card-gvn6301gi,GeForce GT 630,1,810,,Black / Blue,
Asus HD7850-DC2T-2GD5-V2,,https://pcpartpicker.com/product/zWkD4D/asus-video-card-hd7850dc2t2gd5v2,Radeon HD 7850,2,1000,,Black / Red,274
MSI N550GTX-Ti MD1GD5 V2,,https://pcpartpicker.com/product/N2PfrH/msi-video-card-n550gtxtimd1gd5v2,GeForce GTX 550 Ti,1,900,,Black,210
XFX FX-785A-ZNFC,,https://pcpartpicker.com/product/7p6BD3/xfx-video-card-fx785aznfc,Radeon HD 7850,1,860,,Black / Silver,198
XFX FX-795A-TDJC,,https://pcpartpicker.com/product/9tZQzy/xfx-video-card-fx795atdjc,Radeon HD 7950,3,800,,Black / Silver,274
MSI TWIN FROZR,,https://pcpartpicker.com/product/HDYXsY/msi-video-card-n680gtxtwinfrozr4gd5oc,GeForce GTX 680,4,1058,,Black / Silver,270
XFX FX-787A-CDBC,,https://pcpartpicker.com/product/nMsKHx/xfx-video-card-fx787acdbc,Radeon HD 7870 GHz Edition,2,1050,,Black / Silver,241
Galaxy GTX660Ti-OC/3GD5,,https://pcpartpicker.com/product/KTK7YJ/galaxy-video-card-gtx660tioc3gd5,GeForce GTX 660 Ti,3,1006,,Black / Silver,
Asus GTX660 TI-DC2T-2GD5,,https://pcpartpicker.com/product/3DYXsY/asus-video-card-gtx660tidc2t2gd5,GeForce GTX 660 Ti,2,1059,,Black / Red,271
EVGA 03G-P4-3666-KR,,https://pcpartpicker.com/product/rg9KHx/evga-video-card-03gp43666kr,GeForce GTX 660 Ti,3,915,,Black / Silver,241
Zotac ZT-60802-10P,,https://pcpartpicker.com/product/WRckcf/zotac-video-card-zt6080210p,GeForce GTX 660 Ti,2,928,,Black / Orange,191
PNY VCGGTX660TXPB-C,,https://pcpartpicker.com/product/zcw323/pny-video-card-vcggtx660txpbc,GeForce GTX 660 Ti,2,915,,Black,254
Sapphire 100354FLEX,,https://pcpartpicker.com/product/7qtCmG/sapphire-video-card-100354flex,Radeon HD 7870 GHz Edition,2,1000,,Black / Silver,260
Sapphire Vapor-X,,https://pcpartpicker.com/product/mhfp99/sapphire-video-card-100351vxsr,Radeon HD 7970 GHz Edition,3,1000,,Black / Silver,285
EVGA 01G-P3-2615-KR,,https://pcpartpicker.com/product/kQkD4D/evga-video-card-01gp32615kr,GeForce GT 610,1,810,,Black,144
MSI N620GT-MD1GD3/LP,,https://pcpartpicker.com/product/6FjG3C/msi-video-card-n620gtmd1gd3lp,GeForce GT 620,1,700,,Black / Red,165
Galaxy 67NQH6DN6KXZ,,https://pcpartpicker.com/product/zg9KHx/galaxy-video-card-67nqh6dn6kxz,GeForce GTX 670,4,1006,,Black / Silver,254
Sapphire 100357LP,,https://pcpartpicker.com/product/vyh9TW/sapphire-video-card-100357lp,Radeon HD 7750,1,800,,Black / Blue,169
VisionTek 900568,,https://pcpartpicker.com/product/WQkD4D/visiontek-video-card-900568,Radeon HD 7850,2,860,,Black / Red,
XFX GT-610N-ZNF2,,https://pcpartpicker.com/product/Dg9KHx/xfx-video-card-gt610nznf2,GeForce GT 610,1,810,,Black,144
HIS H795QC3G2M,,https://pcpartpicker.com/product/9VV48d/his-video-card-h795qc3g2m,Radeon HD 7950,3,850,,Black / Blue,294
Zotac ZT-60604-10L,,https://pcpartpicker.com/product/RDYXsY/zotac-video-card-zt6060410l,GeForce GT 610,0.5,810,,Black / Silver,167
Sapphire 100352-2L,,https://pcpartpicker.com/product/Lz4gXL/sapphire-video-card-1003522l,Radeon HD 7950,3,850,,Black / Silver,290
MSI N660 TF 2GD5,,https://pcpartpicker.com/product/cJK7YJ/msi-video-card-n660tf2gd5,GeForce GTX 660,2,980,,Black / Silver,234
Galaxy 66NPH7DN7DXZ,,https://pcpartpicker.com/product/PRckcf/galaxy-video-card-66nph7dn7dxz,GeForce GTX 660,2,980,,Black / Blue,243
Zotac ZT-61002-10M,,https://pcpartpicker.com/product/369KHx/zotac-video-card-zt6100210m,GeForce GTX 650,2,1071,,Black / Orange,153
EVGA 02G-P4-2653-KR,,https://pcpartpicker.com/product/93PfrH/evga-video-card-02gp42653kr,GeForce GTX 650,2,1202,,Black / Silver,152
PNY VCGGTX660TXPB,,https://pcpartpicker.com/product/B8Gkcf/pny-video-card-vcggtx660txpb,GeForce GTX 660 Ti,2,915,,Black,254
ECS GT610C-1GR3-QFT(v1.0),,https://pcpartpicker.com/product/qcw323/ecs-video-card-gt610c1gr3qftv10,GeForce GT 610,1,810,,Black / Blue,
Asus HD6450-SL-2GD3-L,,https://pcpartpicker.com/product/2p6BD3/asus-video-card-hd6450sl2gd3l,Radeon HD 6450,2,650,,,167
Galaxy 65IGH8DL7AXX,,https://pcpartpicker.com/product/T4zv6h/galaxy-video-card-65igh8dl7axx,GeForce GTX 650 Ti,1,966,,Blue / Silver,174
MSI N650Ti PE 1GD5/OC,,https://pcpartpicker.com/product/ZBCwrH/msi-video-card-n650tipe1gd5oc,GeForce GTX 650 Ti,1,993,,Black,230
Sapphire 100351SR,,https://pcpartpicker.com/product/QFjG3C/sapphire-video-card-100351sr,Radeon HD 7970,3,950,,Black / Silver,279
Gigabyte GV-N66TOC-3GD,,https://pcpartpicker.com/product/pjTmP6/gigabyte-geforce-gtx-660-ti-3-gb-video-card-gv-n66toc-3gd,GeForce GTX 660 Ti,3,1032,,Black / Blue,285
Zotac ZT-50206-10M,,https://pcpartpicker.com/product/TdLypg/zotac-video-card-zt5020610m,GeForce GTX 570,1.25,732,,,
Gigabyte GV-N680OC-4GD,,https://pcpartpicker.com/product/yb3RsY/gigabyte-video-card-gvn680oc4gd,GeForce GTX 680,4,1071,,Black / Blue,294
EVGA 01G-P4-3650-KR,,https://pcpartpicker.com/product/c69KHx/evga-video-card-01gp43650kr,GeForce GTX 650 Ti,1,928,,Black,152
HIS H787QT2G2M,,https://pcpartpicker.com/product/4X8Zxr/his-video-card-h787qt2g2m,Radeon HD 7870 GHz Edition,2,1100,,Black / Blue,296
Asus MATRIX-HD7970-P-3GD5,,https://pcpartpicker.com/product/mkphP6/asus-video-card-matrixhd7970p3gd5,Radeon HD 7970 GHz Edition,3,1050,,Black / Red,279
EVGA 02G-P4-3677-KR,,https://pcpartpicker.com/product/f8DwrH/evga-video-card-02gp43677kr,GeForce GTX 670,2,1006,,Black / Silver,241
HIS IceQ,,https://pcpartpicker.com/product/YTQypg/his-video-card-h785qt2g2m,Radeon HD 7850,2,1000,,Black / Blue,296
PNY VCGGTX650T1XPB,,https://pcpartpicker.com/product/fnxfrH/pny-video-card-vcggtx650t1xpb,GeForce GTX 650 Ti,1,928,,Black,145
Sapphire 100358FLEX,,https://pcpartpicker.com/product/NsDwrH/sapphire-video-card-100358flex,Radeon HD 7770 GHz Edition,1,1000,,Black,219
Zotac ZT-61101-10M,,https://pcpartpicker.com/product/rR7wrH/zotac-video-card-zt6110110m,GeForce GTX 650 Ti,1,941,,Black / Orange,153
Asus GTX680-DC2-2GD5,,https://pcpartpicker.com/product/RyYXsY/asus-video-card-gtx680dc22gd5,GeForce GTX 680,2,1006,,Black / Red,299
MSI R7950-2PMD3GD5,,https://pcpartpicker.com/product/PG9KHx/msi-video-card-r79502pmd3gd5,Radeon HD 7950,3,800,,Black / Red,270
Asus GT640-DCSL-2GD3,,https://pcpartpicker.com/product/bZNp99/asus-video-card-gt640dcsl2gd3,GeForce GT 640,2,901,,Black / Red,
Asus GTX670-DC2OG-2GD5,,https://pcpartpicker.com/product/rXDwrH/asus-video-card-gtx670dc2og2gd5,GeForce GTX 670,2,980,,Black / Red,271
Sparkle 700025,,https://pcpartpicker.com/product/YKzv6h/sparkle-video-card-700025,GeForce GTX 650 Ti,1,928,,Black,145
PNY VCGGTX650XPB,,https://pcpartpicker.com/product/Q9kD4D/pny-video-card-vcggtx650xpb,GeForce GTX 650,2,1058,,Black,
MSI R6670-MD2GD3v2,,https://pcpartpicker.com/product/Tc8Zxr/msi-video-card-r6670md2gd3v2,Radeon HD 6670,2,800,,Black / Silver,176
PNY VCGGTX6804XPB,,https://pcpartpicker.com/product/ktzv6h/pny-video-card-vcggtx6804xpb,GeForce GTX 680,4,1006,,Black / Gold,254
PowerColor AX7750 4GBK3-H,,https://pcpartpicker.com/product/zL8Zxr/powercolor-video-card-ax77504gbk3h,Radeon HD 7750,4,800,,Black / Red,167
Sparkle 700021,,https://pcpartpicker.com/product/r7tCmG/sparkle-video-card-700021,GeForce GTX 680,2,1124,,Black / Silver,254
Sparkle 700022,,https://pcpartpicker.com/product/NwLypg/sparkle-video-card-700022,GeForce GTX 670,2,954,,Black / Silver,241
MSI N650TiTF2GD5/OC BE,,https://pcpartpicker.com/product/LrZQzy/msi-video-card-n650titf2gd5ocbe,GeForce GTX 650 Ti Boost,2,1033,,Black / Silver,234
Galaxy 65NPH7DN7WGU BOOST,,https://pcpartpicker.com/product/G3rG3C/galaxy-video-card-65nph7dn7wguboost,GeForce GTX 650 Ti Boost,2,980,,Black / Blue,214
Sapphire 100352MAC,,https://pcpartpicker.com/product/ZBXfrH/sapphire-video-card-100352mac,Radeon HD 7950,3,800,,Black / White,278
Asus GT620-1GD3-L-V2,,https://pcpartpicker.com/product/4x8Zxr/asus-video-card-gt6201gd3lv2,GeForce GT 620,1,700,,Black / Silver,168
XFX FX-777A-ZNJ4,,https://pcpartpicker.com/product/ZgvRsY/xfx-video-card-fx777aznj4,Radeon HD 7770 GHz Edition,1,1000,,Black / Silver,167
MSI N650ti-1GD5/V1,,https://pcpartpicker.com/product/r3Lypg/msi-video-card-n650ti1gd5v1,GeForce GTX 650 Ti,1,928,,Black / Blue,219
Zotac ZT-61201-10M BOOST,,https://pcpartpicker.com/product/KZh9TW/zotac-video-card-zt6120110mboost,GeForce GTX 650 Ti Boost,2,993,,Black / Orange,153
PNY VCGGTX650TBQXPB BOOST,,https://pcpartpicker.com/product/y8fp99/pny-video-card-vcggtx650tbqxpbboost,GeForce GTX 650 Ti Boost,2,980,,Black,
Gigabyte GV-N640OC-2GI Rev2.0,,https://pcpartpicker.com/product/9pXfrH/gigabyte-video-card-gvn640oc2girev20,GeForce GT 640,2,900,,Black / Blue,189
Zotac ZT-61012-10M,,https://pcpartpicker.com/product/bRDwrH/zotac-video-card-zt6101210m,GeForce GTX 650,1,1058,,Black / Orange,153
EVGA 03G-P4-2780-KR,,https://pcpartpicker.com/product/Tx7wrH/evga-video-card-03gp42780kr,GeForce GTX 780,3,863,,Black / Silver,267
EVGA Dual Classified ACX,,https://pcpartpicker.com/product/zdBv6h/evga-video-card-03gp43788kr,GeForce GTX 780,3,993,1046,Black / Silver,266
EVGA FTW ACX,,https://pcpartpicker.com/product/j9V48d/evga-video-card-03gp43786kr,GeForce GTX 780,3,980,1033,Black / Silver,266
Asus GT640-1GD5-L,,https://pcpartpicker.com/product/dhCwrH/asus-video-card-gt6401gd5l,GeForce GT 640,1,1046,,Black / Blue,145
EVGA 02G-P4-2771-KR,,https://pcpartpicker.com/product/6wxfrH/evga-video-card-02gp42771kr,GeForce GTX 770,2,1085,,Black / Gold,266
Sapphire 11196-15-40G,,https://pcpartpicker.com/product/FNrG3C/sapphire-video-card-111961540g,Radeon HD 7950,3,800,,Black / White,279
Sapphire 11197-11-40G,,https://pcpartpicker.com/product/RPPfrH/sapphire-video-card-111971140g,Radeon HD 7970,3,925,,Black / Silver,
Sapphire 11199-16-20G,,https://pcpartpicker.com/product/8NrG3C/sapphire-video-card-111991620g,Radeon HD 7870 GHz Edition,2,1000,,Black / Green,225
Sapphire 21196-00-20G,,https://pcpartpicker.com/product/2ch9TW/sapphire-video-card-211960020g,Radeon HD 7950,3,810,,Black / Red,292
PNY Enthusiast Edition,,https://pcpartpicker.com/product/TdBv6h/pny-video-card-vcggtx7602xpb,GeForce GTX 760,2,980,,Black,241
XFX FX-777A-ZNBR,,https://pcpartpicker.com/product/BgV48d/xfx-video-card-fx777aznbr,Radeon HD 7770 GHz Edition,1,1095,,Black / Silver,
Gigabyte WINDFORCE,,https://pcpartpicker.com/product/b86BD3/gigabyte-video-card-gvn780oc3gdrev20,GeForce GTX 780,3,954,1006,Black,292
MSI TWIN FROZR,,https://pcpartpicker.com/product/3Z6BD3/msi-video-card-n770tf4gd5oc,GeForce GTX 770,4,1137,1189,Black / Red,260
Zotac AMP,,https://pcpartpicker.com/product/dDGkcf/zotac-video-card-zt7040210p,GeForce GTX 760,2,1111,1176,Black / Orange,195
Jaton Video-PX610GT-LX,,https://pcpartpicker.com/product/786BD3/jaton-video-card-videopx610gtlx,GeForce GT 610,1,400,,Black / Green,144
EVGA Superclocked ACX,,https://pcpartpicker.com/product/hvphP6/evga-video-card-04gp42768kr,GeForce GTX 760,4,1072,1137,Black / Silver,279
MSI N770-2GD5/OC,,https://pcpartpicker.com/product/yHdqqs/msi-video-card-n7702gd5oc,GeForce GTX 770,2,1072,1124,Black / White,267
Zotac ZT-60207-20L,,https://pcpartpicker.com/product/f2h9TW/zotac-video-card-zt6020720l,GeForce GT 640,2,900,,Black / Gold,
MSI N780,,https://pcpartpicker.com/product/GFQypg/msi-video-card-n780lightning,GeForce GTX 780,3,980,1033,Black / Yellow,294
VisionTek Radeon HD 7790 1GB,,https://pcpartpicker.com/product/ws9KHx/visiontek-video-card-900621,Radeon HD 7790,1,1000,,Black / Blue,224
Gigabyte WINDFORCE,,https://pcpartpicker.com/product/zf3RsY/gigabyte-video-card-gvr928xoc3gd,Radeon R9 280X,3,1000,1100,Black / Blue,285
Gigabyte WINDFORCE,,https://pcpartpicker.com/product/H2H323/gigabyte-video-card-gvr726xwf22gdrev2,Radeon R7 260X,2,1100,1188,Black / Blue,207
MSI R7 250 1GD5 OC,,https://pcpartpicker.com/product/qmYXsY/msi-video-card-r72501gd5oc,Radeon R7 250,1,1100,,Black / Blue,193
MSI R7 260X 2GD5 OC,,https://pcpartpicker.com/product/KptCmG/msi-video-card-r7260x2gd5oc,Radeon R7 260X,2,1175,,Black / Blue,202
PowerColor TurboDuo,,https://pcpartpicker.com/product/FsqdnQ/powercolor-video-card-axr7260x2gbd5tdheoc,Radeon R7 260X,2,1160,,Black / Red,220
Sapphire 100369DDR5L R7 240,,https://pcpartpicker.com/product/GLtCmG/sapphire-video-card-100369ddr5l,Radeon R7 240,1,730,780,Black,149
Sapphire 100369L R7 240,,https://pcpartpicker.com/product/cbqdnQ/sapphire-video-card-100369l,Radeon R7 240,1,730,,,
HIS H250FS2G,,https://pcpartpicker.com/product/JMR48d/his-video-card-h250fs2g,Radeon R7 250,2,730,780,Black / Blue,171
Galaxy 77XPH6DV6KTZ,,https://pcpartpicker.com/product/Dpfp99/galaxy-video-card-77xph6dv6ktz,GeForce GTX 770,2,1110,1163,Black,254
MSI N650-MD1GD5/OC BOM,,https://pcpartpicker.com/product/ZJYXsY/msi-video-card-n650md1gd5ocbom,GeForce GTX 650,1,1071,,Black,145
PNY VCGGTX7602XPB-OC,,https://pcpartpicker.com/product/tcJwrH/pny-video-card-vcggtx7602xpboc,GeForce GTX 760,2,1111,1176,Black / Gold,241
Sparkle 700041,,https://pcpartpicker.com/product/9hV48d/sparkle-video-card-700041,GeForce GT 610,1,810,,Black / Green,153
MSI R9 290X 4GD5 BF4,,https://pcpartpicker.com/product/yxXfrH/msi-video-card-r9290x4gd5bf4,Radeon R9 290X,4,772,1000,Black / Red,276
Asus DirectCU II,,https://pcpartpicker.com/product/JkFPxr/asus-video-card-r9280xdc2t3gd5v2,Radeon R9 280X,3,1070,,Black / Red,284
Sapphire Tri-X Toxic,,https://pcpartpicker.com/product/QRQypg/sapphire-video-card-112210140g,Radeon R9 280X,3,1100,1150,Black / Orange,308
Club 3D CGAX-4872DDO,,https://pcpartpicker.com/product/PT8Zxr/club-3d-video-card-cgax4872ddo,Radeon HD 4870,0.5,800,,,
Club 3D royalKing,,https://pcpartpicker.com/product/yPjG3C/club-3d-video-card-cgaxr726x6o,Radeon R7 260X,2,1050,1160,Black / Red,223
Club 3D royalKing,,https://pcpartpicker.com/product/cnckcf/club-3d-video-card-cgaxr928x7o,Radeon R9 280X,3,1050,1100,Black / Red,266
XFX DD,,https://pcpartpicker.com/product/36YXsY/xfx-video-card-r9270xcdfc,Radeon R9 270X,2,1000,1050,Black / Silver,251
Gainward Phantom,,https://pcpartpicker.com/product/xDBv6h/gainward-video-card-4260183362999,GeForce GTX 760,2,1072,1137,Black / Silver,247
PowerColor PCS+,,https://pcpartpicker.com/product/NXxfrH/powercolor-video-card-axr9270x2gbd5ppdhe,Radeon R9 270X,2,1060,1100,Black / Red,240
Gainward 2944 PCX,,https://pcpartpicker.com/product/kkFPxr/gainward-video-card-2944,GeForce GTX 770,2,1046,1085,Black,280
PNY VCGGTX7803XPB-OC,,https://pcpartpicker.com/product/8Y4gXL/pny-video-card-vcggtx7803xpboc,GeForce GTX 780,3,1006,1059,Black / Gold,292
Gigabyte GV-R725OC-2GI REV2.0,,https://pcpartpicker.com/product/b9fp99/gigabyte-video-card-gvr725oc2girev20,Radeon R7 250,2,1100,,Black / Silver,195
PowerColor AX6450 1GBK3-MH,,https://pcpartpicker.com/product/3vg323/powercolor-video-card-ax64501gbk3mh,Radeon HD 6450,1,625,,Black / Blue,
PowerColor AX7870 2GBD5-2DHV2,,https://pcpartpicker.com/product/TY4gXL/powercolor-video-card-ax78702gbd52dhv2,Radeon HD 7870 GHz Edition,2,1000,,Black / Yellow,225
Sapphire Dual-X,,https://pcpartpicker.com/product/9yvRsY/sapphire-video-card-100363bf4l,Radeon R9 280X,3,900,1050,Black / Silver,279
Sapphire 100369-2GL,,https://pcpartpicker.com/product/r9fp99/sapphire-video-card-1003692gl,Radeon R7 240,2,730,,Black / Silver,144
VisionTek 900654,,https://pcpartpicker.com/product/2yvRsY/visiontek-video-card-900654,Radeon R9 290X,4,1000,,Black / Red,292
XFX FX-797A-TDKC,,https://pcpartpicker.com/product/XDDwrH/xfx-video-card-fx797atdkc,Radeon HD 7970,3,925,,Black / Silver,274
XFX Core Edition,,https://pcpartpicker.com/product/Jtw323/xfx-video-card-r7260xznj4,Radeon R7 260X,1,1075,,Black / Silver,167
Sapphire Dual-X,,https://pcpartpicker.com/product/yRLypg/sapphire-video-card-100363bf42l,Radeon R9 280X,3,870,1020,Black / Silver,262
Asus DirectCU II,,https://pcpartpicker.com/product/ksyFf7/asus-video-card-r9290xdc2oc4gd5,Radeon R9 290X,4,1050,,Black / Silver,287
Asus DirectCU II,,https://pcpartpicker.com/product/Wj3RsY/asus-video-card-mars7604gd5,GeForce GTX 760 X2,4,1006,1072,Black / Red,279
MSI R9 290 4GD5,,https://pcpartpicker.com/product/bKYXsY/msi-video-card-r92904gd5,Radeon R9 290,4,947,,Black / Red,276
PNY Enthusiast Edition,,https://pcpartpicker.com/product/RWV48d/pny-video-card-gf770gtx2gepb,GeForce GTX 770,2,1046,1085,Black / Gold,
PowerColor PCS+,,https://pcpartpicker.com/product/CQFPxr/powercolor-video-card-axr92904gbd5ppdhe,Radeon R9 290,4,1040,,Black,292
XFX DD,,https://pcpartpicker.com/product/zd3RsY/xfx-video-card-r9290xedfd,Radeon R9 290X,4,1000,,Black / Silver,294
Asus DirectCU II,,https://pcpartpicker.com/product/dwTmP6/asus-video-card-r72601gd5,Radeon R7 260,1,1000,,Black / Red,220
XFX DD,,https://pcpartpicker.com/product/pcdqqs/xfx-video-card-r9270xedfc,Radeon R9 270X,4,1000,1050,Black / Silver,251
Zotac ZT-70701-10M,,https://pcpartpicker.com/product/6wTmP6/zotac-video-card-zt7070110m,GeForce GTX 750,1,1033,1111,Black / Orange,144
EVGA 06G-P4-3790-KR,,https://pcpartpicker.com/product/MhR48d/evga-video-card-06gp43790kr,GeForce GTX Titan Black,6,889,980,Black / Silver,266
Gigabyte WINDFORCE,,https://pcpartpicker.com/product/6GW9TW/gigabyte-video-card-gvn770wf32gd,GeForce GTX 770,2,1046,1085,Black / Silver,292
Sapphire Tri-X,,https://pcpartpicker.com/product/WgR48d/sapphire-video-card-1003613sr,Radeon R9 290X,4,1010,,Black / Orange,305
MSI R9 290X,,https://pcpartpicker.com/product/mnW9TW/msi-video-card-r9290xlightning,Radeon R9 290X,4,1080,,Black / Yellow,302
Sapphire 100367VXL,,https://pcpartpicker.com/product/TbFPxr/sapphire-video-card-100367vxl,Radeon R7 250X,1,1100,,Black / Silver,225
KFA2 78INH5DV9IXU,,https://pcpartpicker.com/product/8GW9TW/kfa2-video-card-78inh5dv9ixu,GeForce GTX 780 Ti,3,876,928,Black / Silver,280
KFA2 HOF,,https://pcpartpicker.com/product/VVsKHx/kfa2-video-card-78xnh5dv8pxv,GeForce GTX 780,3,1006,1058,Black / Silver,289
Asus DirectCU II,,https://pcpartpicker.com/product/gXCwrH/asus-video-card-r9280dc2t3gd5,Radeon R9 280,3,874,980,Black / Red,284
PowerColor TurboDuo,,https://pcpartpicker.com/product/pj3RsY/powercolor-video-card-axr92904gbd5tdheoc,Radeon R9 290,4,975,,Black / Red,267
PowerColor AXR7 250 2GBK3-HV2E/OC,,https://pcpartpicker.com/product/RKCwrH/powercolor-video-card-axr72502gbk3hv2eoc,Radeon R7 250,2,1030,1080,Black / Red,168
PowerColor TurboDuo,,https://pcpartpicker.com/product/p2g323/powercolor-video-card-axr92803gbd5t2dheoc,Radeon R9 280,3,855,960,Black / Red,266
Club 3D royalKing,,https://pcpartpicker.com/product/4BsKHx/club-3d-video-card-cgaxr9287o,Radeon R9 280,3,827,960,Black / Red,
XFX Core Edition,,https://pcpartpicker.com/product/rqK7YJ/xfx-video-card-r7240aelf4,Radeon R7 240,4,730,780,Black,175
Sapphire 100360SR,,https://pcpartpicker.com/product/cNXfrH/sapphire-video-card-100360sr,Radeon R9 295X2,8,947,1018,Black / Silver,305
Sapphire Vapor-X,,https://pcpartpicker.com/product/PqK7YJ/sapphire-video-card-100361vxsr,Radeon R9 290X,4,1030,,Black / Blue,304
Gigabyte GV-R726XOC-2GD REV2,,https://pcpartpicker.com/product/6Zg323/gigabyte-video-card-gvr726xoc2gdrev2,Radeon R7 260X,2,1188,,Black / Blue,214
EVGA Classified K|NGP|N Edition,,https://pcpartpicker.com/product/XjPfrH/evga-video-card-03gp43887kr,GeForce GTX 780 Ti,3,876,928,Black / Clear,280
EVGA Superclocked,,https://pcpartpicker.com/product/yJvRsY/evga-video-card-01gp43743kr,GeForce GT 740,1,1085,,Black / Silver,153
Gigabyte GV-N740D5OC-1GI,,https://pcpartpicker.com/product/ZgDwrH/gigabyte-video-card-gvn740d5oc1gi,GeForce GT 740,1,1071,,Black / Blue,187
MSI GAMING ITX,,https://pcpartpicker.com/product/NRjG3C/msi-video-card-r9270xgaming2gitx,Radeon R9 270X,2,1030,1080,Black / Red,170
PNY VCGGT7401D3LXPB,,https://pcpartpicker.com/product/pqK7YJ/pny-video-card-vcggt7401d3lxpb,GeForce GT 740,1,993,,Black / Silver,153
HIS iCooler,,https://pcpartpicker.com/product/DCsKHx/his-video-card-h260xfn2gd,Radeon R7 260X,2,,1100,Black / Blue,182
HIS IceQ X²,,https://pcpartpicker.com/product/gTdqqs/his-video-card-h270xqms2g2m,Radeon R9 270X,2,1000,1050,Black / Silver,210
HIS IceQ X²,,https://pcpartpicker.com/product/txDwrH/his-video-card-h280qmc3g2m,Radeon R9 280,3,847,953,Black / Gold,297
MSI TWIN FROZR,,https://pcpartpicker.com/product/PbNp99/msi-video-card-n780tf6gd5oc,GeForce GTX 780,6,954,1006,Black / Red,266
XFX DD,,https://pcpartpicker.com/product/gd4gXL/xfx-video-card-r9270xcdj4,Radeon R9 270X,2,1000,,Black,220
EVGA 01G-P3-2730-KR,,https://pcpartpicker.com/product/r72kcf/evga-video-card-01gp32730kr,GeForce GT 730,1,700,,Black,144
EVGA 01G-P3-2731-KR,,https://pcpartpicker.com/product/NNJwrH/evga-video-card-01gp32731kr,GeForce GT 730,1,700,,Black / Green,167
EVGA 02G-P3-2732-KR,,https://pcpartpicker.com/product/LDrG3C/evga-video-card-02gp32732kr,GeForce GT 730,2,700,,Black,144
Asus GT740-2GD3-CSM,,https://pcpartpicker.com/product/6s6BD3/asus-video-card-gt7402gd3csm,GeForce GT 740,2,993,,Black / Red,180
HIS H260XFN1GD,,https://pcpartpicker.com/product/nHV48d/his-video-card-h260xfn1gd,Radeon R7 260X,1,,1000,Black / Blue,182
Club 3D royalQueen,,https://pcpartpicker.com/product/pGvRsY/club-3d-video-card-cgaxh7752,Radeon HD 7750,1,800,,Black / Purple,198
Zotac ZT-71001-10L,,https://pcpartpicker.com/product/k6vRsY/zotac-video-card-zt7100110l,GeForce GT 740,2,993,,Black / Orange,144
Zotac ZT-71003-10L,,https://pcpartpicker.com/product/QZn2FT/zotac-video-card-zt7100310l,GeForce GT 740,1,993,,Black / Orange,149
PowerColor Devil 13,,https://pcpartpicker.com/product/mkkD4D/powercolor-video-card-axr9290xii8gbd5,Radeon R9 295X2,8,1000,,Black / Red,304
MSI TWIN FROZR,,https://pcpartpicker.com/product/CLW9TW/msi-video-card-n750tf2gd5oc,GeForce GTX 750,2,1059,1137,Black / Red,248
Diamond R5230D31G,,https://pcpartpicker.com/product/bn3RsY/diamond-video-card-r5230d31g,Radeon R5 230,1,625,,Black / Blue,170
Asus MATRIX,,https://pcpartpicker.com/product/HRfp99/asus-video-card-90yv05d0m0na00,Radeon R9 290X,4,1050,,Black / Red,297
Zotac ZT-71102-10L,,https://pcpartpicker.com/product/DJFPxr/zotac-video-card-zt7110210l,GeForce GT 730,1,902,,Black / Orange,146
Zotac ZT-71004-10L,,https://pcpartpicker.com/product/H72kcf/zotac-video-card-zt7100410l,GeForce GT 740,2,993,,Black / Orange,144
