name,price,href,speed,modules,price_per_gb,color,first_word_latency,cas_latency
TEAMGROUP T-Force Dark 16 GB,,https://pcpartpicker.com/product/yCrmP6/team-t-force-dark-16gb-4-x-4gb-ddr4-3200-memory-tdred416g3200hc16cqc01,"4,3200","4,4",,Red / Black,10,16
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/gkw7YJ/team-t-force-vulcan-16gb-4-x-4gb-ddr4-3000-memory-tlgd416g3000hc16cqc01,"4,3000","4,4",,Silver / Black,10.667,16
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/QX22FT/team-t-force-vulcan-16gb-4-x-4gb-ddr4-3200-memory-tlgd416g3200hc16cqc01,"4,3200","4,4",,Silver / Black,10,16
TEAMGROUP T-Force Vulcan 64 GB,,https://pcpartpicker.com/product/RQRzK8/team-t-force-vulcan-64gb-4-x-16gb-ddr4-2400-memory-tlgd464g2400hc15bqc01,"4,2400","4,16",,Silver / Black,11.667,14
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/938j4D/team-t-force-vulcan-16gb-4-x-4gb-ddr4-3000-memory-tlred416g3000hc16cqc01,"4,3000","4,4",,Red / Black,10.667,16
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/7zZFf7/team-t-force-vulcan-16gb-4-x-4gb-ddr4-3200-memory-tlred416g3200hc16cqc01,"4,3200","4,4",,Red / Black,10,16
TEAMGROUP T-Force Vulcan 64 GB,,https://pcpartpicker.com/product/8nGxFT/team-t-force-vulcan-64gb-4-x-16gb-ddr4-2400-memory-tlred464g2400hc15bqc01,"4,2400","4,16",,Red / Black,11.667,14
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/Wx97YJ/team-t-force-vulcan-16gb-4-x-4gb-ddr4-2400-memory-tlred416g2400hc14qc01,"4,2400","4,4",,Red / Black,11.667,14
Kingston HyperX Fury 32 GB,,https://pcpartpicker.com/product/Vt3H99/kingston-hyperx-fury-32gb-2-x-16gb-ddr4-2133-memory-hx421c14frk232,"4,2133","2,16",,Red / Silver,13.127,14
Kingston HyperX Fury 64 GB,,https://pcpartpicker.com/product/mVF48d/kingston-hyperx-fury-64gb-4-x-16gb-ddr4-2133-memory-hx421c14frk464,"4,2133","4,16",,Red / Silver,13.127,14
Kingston HyperX Impact 16 GB,,https://pcpartpicker.com/product/Znprxr/kingston-hyperx-impact-16gb-2-x-8gb-ddr4-2666-memory-hx426s15ib2k216,"4,2666","2,8",,Black,11.253,15
Kingston KSM24RS4/16HAI 16 GB,,https://pcpartpicker.com/product/mCrmP6/kingston-16gb-1-x-16gb-registered-ddr4-2400-memory-ksm24rs416hai,"4,2400","1,16",,Green / Black,14.167,17
Mushkin Essentials 16 GB,,https://pcpartpicker.com/product/TRVD4D/mushkin-enhanced-redline-16gb-2-x-8gb-ddr4-2800-memory-mra4u280hhhh8gx2,"4,2800","2,8",,Red,12.143,17
Patriot Signature Line 4 GB,,https://pcpartpicker.com/product/qgndnQ/patriot-signature-line-4gb-1-x-4gb-ddr4-2400-memory-psd44g240041s,"4,2400","1,4",,Green / Black,14.167,17
Patriot Viper LED 16 GB,,https://pcpartpicker.com/product/KRVD4D/patriot-viper-led-16gb-2-x-8gb-ddr4-2400-memory-pvlr416g240c4k,"4,2400","2,8",,Black / Red,11.667,14
Patriot Signature Line 8 GB,,https://pcpartpicker.com/product/RKhKHx/patriot-signature-line-8gb-1-x-8gb-ddr4-2133-memory-psd48g213382,"4,2133","1,8",,Green / Black,14.065,15
Patriot Signature Line 8 GB,,https://pcpartpicker.com/product/9cMwrH/patriot-signature-line-8gb-1-x-8gb-ddr4-2133-memory-psd48g213382s,"4,2133","1,8",,Green / Black,14.065,15
Patriot Signature Line 8 GB,,https://pcpartpicker.com/product/mDzkcf/patriot-signature-line-8gb-1-x-8gb-ddr4-2400-memory-psd48g240082s,"4,2400","1,8",,Green / Black,14.167,17
ADATA Flame 4 GB,,https://pcpartpicker.com/product/L97v6h/adata-xpg-flame-4gb-1-x-4gb-ddr4-2400-memory-ax4u2400w4g16-sbf,"4,2400","1,4",,Black / Orange,13.333,16
GeIL SUPER LUCE RGB 8 GB,,https://pcpartpicker.com/product/Nbkj4D/geil-super-luce-rgb-8gb-2-x-4gb-ddr4-3000-memory-gals48gb3000c16adc,"4,3000","2,4",,Black,10.667,16
Corsair Vengeance RGB 64 GB,,https://pcpartpicker.com/product/G98j4D/corsair-vengeance-rgb-64gb-8-x-8gb-ddr4-3200-memory-cmr64gx4m8c3200c16,"4,3200","8,8",,Black,10,16
TEAMGROUP T-Force Vulcan 64 GB,,https://pcpartpicker.com/product/Pmx2FT/team-t-force-vulcan-64gb-4-x-16gb-ddr4-3000-memory-tlgd464g3000hc16cqc01,"4,3000","4,16",,Silver / Gray,10.667,16
TEAMGROUP T-Force Vulcan 64 GB,,https://pcpartpicker.com/product/v8HRsY/team-t-force-vulcan-64gb-4-x-16gb-ddr4-3000-memory-tlred464g3000hc16cqc01,"4,3000","4,16",,Red / Black,10.667,16
VisionTek 900384 2 GB,,https://pcpartpicker.com/product/zC8j4D/visiontek-2gb-1-x-2gb-ddr3-1333-memory-900384,"3,1333","1,2",,Black / Green,13.503,9
VisionTek 900849 8 GB,,https://pcpartpicker.com/product/Yb22FT/visiontek-8gb-1-x-8gb-ddr3-1866-memory-900849,"3,1866","1,8",,Green / Black,13.934,13
Crucial CT2K25664BD160BA 4 GB,,https://pcpartpicker.com/product/3BqhP6/crucial-4gb-2-x-2gb-ddr3-1600-memory-ct2k25664bd160ba,"3,1600","2,2",,Green / Black,13.75,11
Crucial CT3K8G3ERSLD8160B 24 GB,,https://pcpartpicker.com/product/mBqhP6/crucial-24gb-3-x-8gb-registered-ddr3-1600-memory-ct3k8g3ersld8160b,"3,1600","3,8",,Green / Black,13.75,11
Crucial CT8G3ERSDD8186D 8 GB,,https://pcpartpicker.com/product/8mCD4D/crucial-8gb-1-x-8gb-registered-ddr3-1866-memory-ct8g3ersdd8186d,"3,1866","1,8",,Green / Black,13.934,13
Samsung M393B1G70DB0-YK0 8 GB,26,https://pcpartpicker.com/product/HLc48d/samsung-8gb-1-x-8gb-registered-ddr3-1600-memory-m393b1g70db0-yk0,"3,1600","1,8",3.25,Green / Black,13.75,11
Crucial CT102472BF160B 8 GB,44.99,https://pcpartpicker.com/product/zfm323/crucial-8gb-1-x-8gb-ddr3-1600-memory-ct102472bf160b,"3,1600","1,8",5.624,Green / Black,13.75,11
Crucial Ballistix Sport LT 16 GB,,https://pcpartpicker.com/product/cFKcCJ/crucial-ballistix-sport-lt-16gb-2-x-8gb-ddr4-2666-memory-bls2k16g4d26bfsc,"4,2666","2,8",,White,12.003,16
Crucial CT8G4WFD8266 8 GB,,https://pcpartpicker.com/product/zjNv6h/crucial-8gb-1-x-8gb-ddr4-2666-memory-ct8g4wfd8266,"4,2666","1,8",,Green,14.254,19
Corsair Vengeance RGB 64 GB,,https://pcpartpicker.com/product/pGbwrH/corsair-vengeance-rgb-64gb-8-x-8gb-ddr4-3600-memory-cmr64gx4m8x3600c18,"4,3600","8,8",,Black,10,18
Crucial Ballistix Tactical Tracer 32 GB,,https://pcpartpicker.com/product/nNgzK8/crucial-ballistix-tactical-tracer-32gb-2-x-16gb-ddr4-3000-memory-blt2k16g4d30bet4,"4,3000","2,16",,Silver,10.667,16
Crucial Ballistix Tactical Tracer 16 GB,,https://pcpartpicker.com/product/LbCD4D/crucial-ballistix-tactical-tracer-16gb-2-x-8gb-ddr4-3000-memory-blt2k8g4d30bet4k,"4,3000","2,8",,Silver,10.667,16
Crucial Ballistix Tactical Tracer 64 GB,,https://pcpartpicker.com/product/MyqhP6/crucial-ballistix-tactical-tracer-64gb-4-x-16gb-ddr4-3000-memory-blt4k16g4d30bet4,"4,3000","4,16",,Silver,10.667,16
Crucial Ballistix Tactical Tracer 32 GB,,https://pcpartpicker.com/product/wCF48d/crucial-ballistix-tactical-tracer-32gb-4-x-8gb-ddr4-2666-memory-blt4k8g4d26bft4k,"4,2666","4,8",,Silver,12.003,16
Crucial Ballistix Tactical Tracer 32 GB,,https://pcpartpicker.com/product/DmF48d/crucial-ballistix-tactical-tracer-32gb-4-x-8gb-ddr4-3000-memory-blt4k8g4d30bet4k,"4,3000","4,8",,Silver,10.667,16
Corsair Dominator Platinum 64 GB,,https://pcpartpicker.com/product/4H8j4D/corsair-dominator-platinum-64gb-8-x-8gb-ddr4-4000-memory-cmd64gx4m8x4000c19,"4,4000","8,8",,Black / Silver,9.5,19
Crucial Ballistix Sport LT 16 GB,,https://pcpartpicker.com/product/KWBTwP/crucial-ballistix-sport-lt-16gb-2-x-8gb-ddr4-2400-memory-bls2k8g4d240fsck,"4,2400","2,8",,Camo,13.333,16
Mushkin Proline 16 GB,56.99,https://pcpartpicker.com/product/mJtQzy/mushkin-enhanced-proline-16gb-1-x-16gb-registered-ddr4-2133-memory-992212,"4,2133","1,16",3.562,Green / Black,14.065,15
Kingston KTL-TS424S8/8G 8 GB,,https://pcpartpicker.com/product/L3m323/kingston-8gb-1-x-8gb-registered-ddr4-2400-memory-ktl-ts424s88g,"4,2400","1,8",,Green / Black,14.167,17
TEAMGROUP BLS4K8G4D240FSCK 4 GB,,https://pcpartpicker.com/product/BQfhP6/team-4gb-1-x-4gb-ddr4-2400-memory-ted44g2400c16-s01,"4,2400","1,4",,Black,13.333,16
Kingston KCS-UC426/16G 16 GB,55.99,https://pcpartpicker.com/product/CJgzK8/kingston-16gb-1-x-16gb-registered-ddr4-2666-memory-kcs-uc42616g,"4,2666","1,16",3.499,Green / Black,14.254,19
Kingston KTD-PE426S8/8G 8 GB,43.19,https://pcpartpicker.com/product/cfndnQ/kingston-8gb-1-x-8gb-registered-ddr4-2666-memory-ktd-pe426s88g,"4,2666","1,8",5.399,Green / Black,14.254,19
G.Skill Trident Z RGB 32 GB,,https://pcpartpicker.com/product/XxRzK8/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-2933-memory-f4-2933c16d-32gtzrx,"4,2933","2,16",,Black,10.91,16
Kingston KCP424ES8/8DUP 8 GB,,https://pcpartpicker.com/product/mpzkcf/kingston-8gb-1-x-8gb-ddr4-2400-memory-kcp424es88dup,"4,2400","1,8",,Green / Black,14.167,17
Corsair Dominator Platinum 16 GB,,https://pcpartpicker.com/product/J6prxr/corsair-dominator-platinum-16gb-2-x-8gb-ddr4-4133-memory-cmd16gx4m2k4133c19,"4,4133","2,8",,Silver / Black,9.194,19
Crucial CT2K4G4RFS8266 8 GB,,https://pcpartpicker.com/product/ZjRzK8/crucial-8-gb-2-x-4-gb-registered-ddr4-2666-cl19-memory-ct2k4g4rfs8266,"4,2666","2,4",,Green / Black,14.254,19
Klevv BOLT 4 GB,,https://pcpartpicker.com/product/Fhvbt6/klevv-bolt-4gb-1-x-4gb-ddr4-2400-memory-km4b8gx1n-2400-15-15-15-35-0,"4,2400","1,4",,Black / Gold,12.5,15
Klevv BOLT 4 GB,,https://pcpartpicker.com/product/9LdxFT/klevv-bolt-4gb-1-x-4gb-ddr4-2400-memory-km4b4gx1n-2400-15-15-15-35-0,"4,2400","1,4",,Black / Gold,12.5,15
G.Skill Sniper X 16 GB,,https://pcpartpicker.com/product/7266Mp/gskill-sniper-x-16gb-2-x-8gb-ddr4-2666-memory-f4-2666c19d-16gsxk,"4,2666","2,8",,Silver / Camo,14.254,19
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/WvsmP6/adata-xpg-gammix-d10-16gb-1-x-16gb-ddr4-2400-memory-ax4u2400316g16-bbg,"4,2400","1,16",,Black / White,13.333,16
ADATA XPG GAMMIX D10 8 GB,,https://pcpartpicker.com/product/Z7MwrH/adata-xpg-gammix-d10-8gb-1-x-8gb-ddr4-2400-memory-ax4u240038g16-sbg,"4,2400","1,8",,Black / White,13.333,16
ADATA XPG GAMMIX D10 8 GB,,https://pcpartpicker.com/product/4VfhP6/adata-xpg-gammix-d10-8gb-2-x-4gb-ddr4-2400-memory-ax4u2400w4g16-dbg,"4,2400","2,4",,Black / White,13.333,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/fZWfrH/adata-xpg-gammix-d10-16gb-4-x-4gb-ddr4-2400-memory-ax4u2400w4g16-qbg,"4,2400","4,4",,Black / White,13.333,16
ADATA XPG GAMMIX D10 4 GB,,https://pcpartpicker.com/product/nBF48d/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-2400-memory-ax4u2400w4g16-sbg,"4,2400","1,4",,Black / White,13.333,16
ADATA XPG GAMMIX D10 4 GB,,https://pcpartpicker.com/product/cLprxr/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-2666-memory-ax4u2666w4g16-bbg,"4,2666","1,4",,Black / White,12.003,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/sQw7YJ/adata-xpg-gammix-d10-16gb-4-x-4gb-ddr4-2666-memory-ax4u2666w4g16-qbg,"4,2666","4,4",,Black / White,12.003,16
ADATA XPG GAMMIX D10 64 GB,,https://pcpartpicker.com/product/JQw7YJ/adata-xpg-gammix-d10-64gb-4-x-16gb-ddr4-3000-memory-ax4u3000316g16-qbg,"4,3000","4,16",,Black / White,10.667,16
ADATA XPG GAMMIX D10 8 GB,,https://pcpartpicker.com/product/Xzprxr/adata-xpg-gammix-d10-8gb-1-x-8gb-ddr4-3000-memory-ax4u300038g16-bbg,"4,3000","1,8",,Black / White,10.667,16
ADATA XPG GAMMIX D10 4 GB,,https://pcpartpicker.com/product/tFCD4D/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-3000-memory-ax4u3000w4g16-bbg,"4,3000","1,4",,Black / White,10.667,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/gjvbt6/adata-xpg-gammix-d10-16gb-4-x-4gb-ddr4-3000-memory-ax4u3000w4g16-qbg,"4,3000","4,4",,Black / White,10.667,16
ADATA XPG GAMMIX D10 4 GB,,https://pcpartpicker.com/product/qMXnTW/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-3000-memory-ax4u3000w4g16-sbg,"4,3000","1,4",,Black / White,10.667,16
ADATA XPG GAMMIX D10 64 GB,,https://pcpartpicker.com/product/2DndnQ/adata-xpg-gammix-d10-64gb-4-x-16gb-ddr4-2400-memory-ax4u2400316g16-qrg,"4,2400","4,16",,Red / White,13.333,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/bYfhP6/adata-xpg-gammix-d10-16gb-1-x-16gb-ddr4-2400-memory-ax4u2400316g16-srg,"4,2400","1,16",,Red / White,13.333,16
ADATA XPG GAMMIX D10 32 GB,,https://pcpartpicker.com/product/jMXnTW/adata-xpg-gammix-d10-32gb-4-x-8gb-ddr4-2400-memory-ax4u240038g16-qrg,"4,2400","4,8",,Red / White,13.333,16
ADATA XPG GAMMIX D10 4 GB,,https://pcpartpicker.com/product/BRndnQ/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-2400-memory-ax4u2400w4g16-brg,"4,2400","1,4",,Red / White,13.333,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/TfVD4D/adata-xpg-gammix-d10-16gb-4-x-4gb-ddr4-2400-memory-ax4u2400w4g16-qrg,"4,2400","4,4",,Red / White,13.333,16
ADATA XPG GAMMIX D10 4 GB,,https://pcpartpicker.com/product/Zm22FT/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-2400-memory-ax4u2400w4g16-srg,"4,2400","1,4",,Red / White,13.333,16
ADATA XPG GAMMIX D10 64 GB,,https://pcpartpicker.com/product/fLprxr/adata-xpg-gammix-d10-64gb-4-x-16gb-ddr4-2666-memory-ax4u2666316g16-qrg,"4,2666","4,16",,Red / White,12.003,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/nVfhP6/adata-xpg-gammix-d10-16gb-1-x-16gb-ddr4-2666-memory-ax4u2666316g16-srg,"4,2666","1,16",,Red / White,12.003,16
ADATA XPG GAMMIX D10 8 GB,,https://pcpartpicker.com/product/NVfhP6/adata-xpg-gammix-d10-8gb-1-x-8gb-ddr4-2666-memory-ax4u266638g16-brg,"4,2666","1,8",,Red / White,12.003,16
ADATA XPG GAMMIX D10 32 GB,,https://pcpartpicker.com/product/LNsmP6/adata-xpg-gammix-d10-32gb-4-x-8gb-ddr4-2666-memory-ax4u266638g16-qrg,"4,2666","4,8",,Red / White,12.003,16
ADATA XPG GAMMIX D10 4 GB,,https://pcpartpicker.com/product/MHprxr/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-2666-memory-ax4u2666w4g16-brg,"4,2666","1,4",,Red / White,12.003,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/wbyV3C/adata-xpg-gammix-d10-16gb-4-x-4gb-ddr4-2666-memory-ax4u2666w4g16-qrg,"4,2666","4,4",,Red / White,12.003,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/CQw7YJ/adata-xpg-gammix-d10-16gb-1-x-16gb-ddr4-3000-memory-ax4u3000316g16-brg,"4,3000","1,16",,Red / White,10.667,16
ADATA XPG GAMMIX D10 8 GB,,https://pcpartpicker.com/product/yNsmP6/adata-xpg-gammix-d10-8gb-1-x-8gb-ddr4-3000-memory-ax4u300038g16-brg,"4,3000","1,8",,Red / White,10.667,16
ADATA XPG GAMMIX D10 32 GB,,https://pcpartpicker.com/product/PkqhP6/adata-xpg-gammix-d10-32gb-4-x-8gb-ddr4-3000-memory-ax4u300038g16-qrg,"4,3000","4,8",,Red / White,10.667,16
ADATA XPG GAMMIX D10 4 GB,,https://pcpartpicker.com/product/vG22FT/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-3000-memory-ax4u3000w4g16-brg,"4,3000","1,4",,Red / White,10.667,16
ADATA XPG GAMMIX D10 16 GB,,https://pcpartpicker.com/product/X7MwrH/adata-xpg-gammix-d10-16gb-4-x-4gb-ddr4-3000-memory-ax4u3000w4g16-qrg,"4,3000","4,4",,Red / White,10.667,16
G.Skill Trident Z 64 GB,,https://pcpartpicker.com/product/H2jJ7P/gskill-trident-z-64gb-8-x-8gb-ddr4-3300-memory-f4-3300c16q2-64gtzsw,"4,3300","8,8",,Silver / White,9.697,16
GeIL EVO POTENZA 16 GB,,https://pcpartpicker.com/product/sXhKHx/geil-evo-potenza-16gb-2-x-8gb-ddr4-2400-memory-gapr416gb2400c16dc,"4,2400","2,8",,Red,13.333,16
Corsair Vengeance LPX 32 GB,,https://pcpartpicker.com/product/qCMwrH/corsair-vengeance-lpx-32gb-4-x-8gb-ddr4-3333-memory-cmk32gx4m4c3333c16,"4,3333","4,8",,Black / Yellow,9.601,16
Corsair Vengeance LPX 16 GB,,https://pcpartpicker.com/product/F766Mp/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-3333-memory-cmk16gx4m2c3333c16,"4,3333","2,8",,Black / Yellow,9.601,16
Corsair Vengeance LPX 16 GB,,https://pcpartpicker.com/product/3rw7YJ/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-3466-memory-cmk16gx4m2z3466c16,"4,3466","2,8",,Black / Yellow,9.233,16
Corsair Vengeance RGB 16 GB,,https://pcpartpicker.com/product/VjqhP6/corsair-vengeance-rgb-16gb-2-x-8gb-ddr4-2933-memory-cmr16gx4m2z2933c16,"4,2933","2,8",,Black,10.91,16
Corsair Vengeance RGB Pro 64 GB,,https://pcpartpicker.com/product/j2BTwP/corsair-vengeance-rgb-pro-64gb-8-x-8gb-ddr4-2666-memory-cmw64gx4m8a2666c16,"4,2666","8,8",,Black,12.003,16
Corsair Vengeance RGB Pro 64 GB,,https://pcpartpicker.com/product/z7yV3C/corsair-vengeance-rgb-pro-64gb-8-x-8gb-ddr4-2666-memory-cmw64gx4m8a2666c16w,"4,2666","8,8",,White,12.003,16
Corsair Vengeance RGB Pro 64 GB,,https://pcpartpicker.com/product/BcNv6h/corsair-vengeance-rgb-pro-64gb-8-x-8gb-ddr4-3600-memory-cmw64gx4m8x3600c18w,"4,3600","8,8",,White,10,18
Corsair Vengeance LED 64 GB,,https://pcpartpicker.com/product/HWPKHx/corsair-vengeance-led-64gb-4-x-16gb-ddr4-3000-memory-cmu64gx4m4d3000c16,"4,3000","4,16",,Black,10.667,16
TEAMGROUP T-Force XCalibur RGB SE 16 GB,,https://pcpartpicker.com/product/bcm323/team-t-force-xcalibur-rgb-se-16gb-2-x-8gb-ddr4-3600-memory-tf6d416g3600hc18edc01,"4,3600","2,8",,Black,10,18
ADATA XPG SPECTRIX D41 16 GB,,https://pcpartpicker.com/product/nfkj4D/adata-xpg-spectrix-d41-16gb-2-x-8gb-ddr4-2666-memory-ax4u300038g16-dr41,"4,2666","2,8",,Red,12.003,16
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/dkbwrH/team-force-vulcan-16gb-1-x-16gb-ddr4-2400-memory-tlrd416g2400hc15b-s01,"4,2400","1,16",,Black / Red,12.5,15
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/P497YJ/team-t-force-vulcan-16gb-1-x-16gb-ddr4-2666-memory-tlrd416g2666hc18f-s01,"4,2666","1,16",,Black / Red,13.503,18
TEAMGROUP T-Force Vulcan 4 GB,,https://pcpartpicker.com/product/JLbwrH/team-t-force-vulcan-4gb-1-x-4gb-ddr4-2400-memory-tlrd44g2400hc15b-s01,"4,2400","1,4",,Black / Red,12.5,15
TEAMGROUP T-Force Vulcan 4 GB,,https://pcpartpicker.com/product/vMyV3C/team-t-force-vulcan-4gb-1-x-4gb-ddr4-2666-memory-tlrd44g2666hc18f-s01,"4,2666","1,4",,Black / Red,13.503,18
TEAMGROUP T-Force Vulcan 8 GB,,https://pcpartpicker.com/product/X6KcCJ/team-t-force-vulcan-8gb-1-x-8gb-ddr4-2400-memory-tlrd48g2400hc15b-s01,"4,2400","1,8",,Black / Red,12.5,15
TEAMGROUP T-Force Vulcan 8 GB,,https://pcpartpicker.com/product/hQL48d/team-t-force-vulcan-8gb-1-x-8gb-ddr4-2666-memory-tlrd48g2666hc18f-s01,"4,2666","1,8",,Black / Red,13.503,18
Kingston KVR24S17S6/4 4 GB,,https://pcpartpicker.com/product/TJTPxr/kingston-4gb-1-x-4gb-ddr4-2400-memory-kvr24s17s64,"4,2400","1,4",,Green / Black,14.167,17
Crucial Ballistix Elite 16 GB,,https://pcpartpicker.com/product/sDhKHx/crucial-ballistix-elite-16gb-2-x-8gb-ddr4-3200-memory-ble2k8g4d32beeak,"4,3200","2,8",,Black,9.375,15
Crucial Ballistix Tactical 64 GB,,https://pcpartpicker.com/product/XDhKHx/crucial-ballistix-tactical-64gb-4-x-16gb-ddr4-3000-memory-blt4k16g4d30aeta,"4,3000","4,16",,Black,10,15
Crucial Ballistix Sport LT 16 GB,,https://pcpartpicker.com/product/VbdxFT/crucial-ballistix-sport-lt-16gb-2-x-8gb-ddr4-2400-memory-bls2k8g4s240fsdk,"4,2400","2,8",,Black / Camo,13.333,16
Crucial Ballistix Sport LT 16 GB,,https://pcpartpicker.com/product/mQBTwP/crucial-ballistix-sport-lt-16gb-2-x-8gb-ddr4-2400-memory-bls4k8g4d26bfse,"4,2400","2,8",,Red / Black,13.333,16
Patriot Signature Line 16 GB,,https://pcpartpicker.com/product/86m323/patriot-signature-line-16gb-1-x-16gb-ddr4-2400-memory-814914023471,"4,2400","1,16",,Green / Black,14.167,17
ADATA XPG SPECTRIX D41 16 GB,,https://pcpartpicker.com/product/82ZFf7/adata-xpg-spectrix-d41-16gb-2-x-8gb-ddr4-2666-memory-ax4u266638g16-dr41,"4,2666","2,8",,Red,12.003,16
Corsair Vengeance RGB Pro 32 GB,,https://pcpartpicker.com/product/7kRzK8/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-2933-memory-cmw32gx4m4z2933c16,"4,2933","4,8",,Black,10.91,16
Corsair Vengeance RGB Pro 64 GB,,https://pcpartpicker.com/product/VsPKHx/corsair-vengeance-rgb-pro-64gb-8-x-8gb-ddr4-3466-memory-cmw64gx4m8c3466c16,"4,3466","8,8",,Black,9.233,16
Corsair Vengeance RGB Pro 64 GB,,https://pcpartpicker.com/product/m4w7YJ/corsair-vengeance-rgb-pro-64gb-8-x-8gb-ddr4-2933-memory-cmw64gx4m8z2933c16,"4,2933","8,8",,Black,10.91,16
TEAMGROUP T-Force Dark Pro 16 GB,,https://pcpartpicker.com/product/bz97YJ/team-dark-pro-16gb-2-x-8gb-ddr4-3200-memory-tdprd416g3200hc14adc01,"4,3200","2,8",,Red / Black,8.75,14
Corsair Dominator Platinum 16 GB,,https://pcpartpicker.com/product/6Pc48d/corsair-dominator-platinum-16gb-2-x-8gb-ddr4-3333-memory-cmd16gx4m2c3333c16,"4,3333","2,8",,Silver / Black,9.601,16
Crucial Ballistix Tactical 16 GB,,https://pcpartpicker.com/product/fwprxr/crucial-ballistix-tactical-16gb-1-x-16gb-ddr4-3000-memory-blt16g4d30aeta,"4,3000","1,16",,Black,10,15
G.Skill Trident Z 128 GB,,https://pcpartpicker.com/product/CNDJ7P/gskill-trident-z-128gb-8-x-16gb-ddr4-3200-memory-f4-3200c14q2-128gtz,"4,3200","8,16",,Silver / Red,8.75,14
G.Skill Trident Z RGB 64 GB,,https://pcpartpicker.com/product/chTPxr/gskill-trident-z-rgb-64gb-8-x-8gb-ddr4-3200-memory-f4-3200c14q2-64gtzr,"4,3200","8,8",,Black,8.75,14
Crucial Ballistix Sport AT 32 GB,,https://pcpartpicker.com/product/8VHRsY/crucial-ballistix-sport-at-32gb-4-x-8gb-ddr4-3000-memory-bls4k8g4d30cestk,"4,3000","4,8",,Silver / Black,11.333,17
Crucial Ballistix Sport AT 32 GB,,https://pcpartpicker.com/product/NMDJ7P/crucial-ballistix-sport-at-32gb-4-x-8gb-ddr4-2666-memory-bls4k8g4d26bfstk,"4,2666","4,8",,Silver / Black,12.003,16
Crucial Ballistix Sport AT 32 GB,,https://pcpartpicker.com/product/7KMwrH/crucial-ballistix-sport-at-32gb-2-x-16gb-ddr4-3000-memory-bls2k16g4d30cest,"4,3000","2,16",,Silver / Black,11.333,17
Crucial Ballistix Sport AT 16 GB,,https://pcpartpicker.com/product/8fGxFT/crucial-ballistix-sport-at-16gb-1-x-16gb-ddr4-3000-memory-bls16g4d30cest,"4,3000","1,16",,Silver / Black,11.333,17
Crucial Ballistix Sport AT 64 GB,,https://pcpartpicker.com/product/jmBTwP/crucial-ballistix-sport-at-64gb-4-x-16gb-ddr4-3000-memory-bls4k16g4d30cest,"4,3000","4,16",,Silver / Black,11.333,17
Mushkin Essentials 16 GB,48.99,https://pcpartpicker.com/product/ztsmP6/mushkin-enhanced-essentials-16gb-2-x-8gb-ddr4-2133-memory-mes4s213ff8g18x2,"4,2133","2,8",3.062,Green / Black,14.065,15
TEAMGROUP T-Force Dark Pro 16 GB,,https://pcpartpicker.com/product/zmBTwP/team-t-force-dark-pro-16gb-2-x-8gb-ddr4-3466-memory-tdpgd416g3466hc16cdc01,"4,3466","2,8",,Black / Silver,9.233,16
TEAMGROUP T-Force Dark Pro 16 GB,,https://pcpartpicker.com/product/4XZFf7/team-t-force-dark-pro-16gb-2-x-8gb-ddr4-3466-memory-tdprd416g3466hc16cdc01,"4,3466","2,8",,Black / Red,9.233,16
GeIL TUF SUPER LUCE 16 GB,,https://pcpartpicker.com/product/m3vbt6/geil-tuf-super-luce-16gb-2-x-8gb-ddr4-2400-memory-galts416gb2400c16dc,"4,2400","2,8",,Black / Camo,13.333,16
